"address";"lat";"long"
"CR 50 27 B 151 BELLO , Colombia";6,317423433;-75,55710126
"CR 50 27 A 151 BELLO , Colombia";6,317423433;-75,55710126
"CL 58 57 79 BELLO , Colombia";6,340638266;-75,56412248
"CR 50 27 B 151 EDIFICIO LILIAN VILLA DALIA BELLO , Colombia";6,317423433;-75,55710126
"CR 89 35 51 MEDELLIN , Colombia";6,24542001;-75,61323999
"CL 58 57 75 BELLO , Colombia";6,340616096;-75,56409781
"CQ 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia";6,244689558;-75,58688774
"CL 77 AC 75 165 EDIFICIO FUENTE AZUL MEDELLIN , Colombia";6,24589;-75,57457
"CL 33 70 A 21 MEDELLIN , Colombia";6,265157344;-75,54584492
"CR 53 25 75 CONJUNTO RESIDENCIAL MANANTIALES PH BELLO , Colombia";6,20542;-75,56718
"CL 63 80 A 126 MIRADOR DE LA 80 MEDELLIN , Colombia";6,273580019;-75,59528
"CIR 3 CR 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia";6,24589;-75,57457
"CL 52 71 60 URBANIZACION PORTOVELHO DE LOS COLORES MEDELLIN , Colombia";6,264689491;-75,59497413
"CL 49 E 83 A 200 URB SOL CRECIENTE MEDELLIN , Colombia";6,26444999;-75,60315002
"CL 56 78 A 81 EDIFICIO COSTA DE MARFIL MEDELLIN , Colombia";6,269450004;-75,59364998
"CL 35 B 86 81 EDIFICIO PRIMAVERA MEDELLIN , Colombia";6,244980002;-75,61130998
"CL 78 A 67 54 LOMAS DEL PILAR MEDELLIN , Colombia";6,275210006;-75,57795
"CIR 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia";6,244689558;-75,58688774
"CL 51 64 B 21 EDIFICIO VIVALDI MEDELLIN , Colombia";6,255829998;-75,57945003
"CL 51 54 30 BELLO , Colombia";6,334884826;-75,56198998
"CL 9 SUR 79 C 115 URBANIZACION ARBOLEDA DEL RODEO APARTAMENTOS MEDELLIN , Colombia";6,20785;-75,59099
"CR 66 35 04 BALCONES DE SANTIAGO MEDELLIN , Colombia";6,241150017;-75,58530001
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia";6,262998295;-75,58720105
"CR 50 27 B 145 BELLO , Colombia";6,317348692;-75,55714252
"CR 73 52 65 MEDELLIN , Colombia";6,262190019;-75,58789999
"CL 51 84 181 CONJUNTO RESIDENCIAL FARALLONES PH MEDELLIN , Colombia";6,267446203;-75,60209635
"CR 79 C 45 35 CONJUNTO MULTIFAMILIAR LOS PINOS PH MEDELLIN , Colombia";6,25259;-75,59972
"CR 76 53 215 MEDELLIN , Colombia";6,26511011;-75,58876174
"CR 82 A 30 63 MEDELLIN , Colombia";6,231557353;-75,60443828
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE PH MEDELLIN , Colombia";6,202258432;-75,59927908
"CL 33 AA 81 A 41 MEDELLIN , Colombia";6,239929989;-75,60444
"CR 90 65 C 10 CONJUNTO RESIDENCIAL MIRADOR DE BARCELONA MEDELLIN , Colombia";6,278575787;-75,59836667
"CL 9 B SUR 79 A 221 URB RODEO VERDE MEDELLIN , Colombia";6,202258432;-75,59927908
"CL 5 A 35 59 EDIFICIO CALLE 5 A PH MEDELLIN , Colombia";6,203270017;-75,56682998
"CQ 3 66 B 165 URB NANTES MEDELLIN , Colombia";6,244689558;-75,58688774
"CR 81 C 49 F 50 EDIFICIO BELOHORIZONTE MEDELLIN , Colombia";6,26388002;-75,59980003
"CR 76 53 90 URB FUENTE DE COLORES PH MEDELLIN , Colombia";6,264069996;-75,58924001
"CR 80 37 44 EDIFICIO JACARANDA DE LAURELES PH MEDELLIN , Colombia";6,245220018;-75,59994001
"CL 34 C 88 B 66 CONJUNTO RESIDENCIAL RIO CAMPESTRE PH MEDELLIN , Colombia";6,243719992;-75,61497002
"CL 63 80 A 40 UNIDAD RESIDENCIAL CRUCERO DE LA 80 MEDELLIN , Colombia";6,273492794;-75,59390969
"CL 32 D 65 C 15 EDIFICIO SANTA MARIA LA ANTIGUA MEDELLIN , Colombia";6,237540015;-75,58460003
"CR 85 47 EE 22 MEDELLIN , Colombia";6,257086663;-75,60174472
"CL 77 AC 75 165 CONJUNTO RESIDENCIAL FUENTE AZUL PH MEDELLIN , Colombia";6,24589;-75,57457
"CR 88 36 32 ED AMERICA REAL MEDELLIN , Colombia";6,246980008;-75,61053004
"CR 74 52 55 MEDELLIN , Colombia";6,262520014;-75,58914998
"CR 88 34 05 TORRES DE MONTELIMAR MEDELLIN , Colombia";6,24253651;-75,61319314
"CR 93 35 B 64 MEDELLIN , Colombia";6,248720007;-75,61468998
"CL 52 71 60 URBANIZACION PORTOVELHO DE LOS COLORE MEDELLIN , Colombia";6,264689491;-75,59497413
"CR 83 34 A 33 MEDELLIN , Colombia";6,242380019;-75,60578001
"CR 29 A 5 SUR 125 CONJUNTO RESIDENCIAL URBANIZACION TIERRA CLARA MEDELLIN , Colombia";6,19269;-75,56317
"CL 61 SUR 43 A 32 SERRANA APARTAMENTOS PH SABANETA , Colombia";6,154875221;-75,60897507
"CR 75 DA 2 B SUR 320 LOS CABOS PH MEDELLIN , Colombia";6,205509997;-75,59931002
"CR 84 35 62 MEDELLIN , Colombia";6,244719995;-75,60630003
"CL 50 A 96 C 165 URBANIZACION AMANECERES VIS PH MEDELLIN , Colombia";6,24589;-75,57457
"CL 80 SUR 47 C 61 SABANETA , Colombia";6,147967005;-75,62661086
"CL 76 80 205 CONJUNTO RESIDENCIAL TORRES DE HUNGRIA PH MEDELLIN , Colombia";6,22246;-75,60318
"CL 57 68 C 65 BELLO , Colombia";6,342282928;-75,57407458
"CR 81 A 36 45 MEDELLIN , Colombia";6,244776922;-75,60334788
"CL 49 E 83 A 200 URBANIZACION SOL CRECIENTE PH MEDELLIN , Colombia";6,26444999;-75,60315002
"CL 49 E 83 A 196 CONJUNTO RESIDENCIAL SOL NACIENTE PH MEDELLIN , Colombia";6,264030014;-75,60283
"CR 81 A 37 B 22 ED JAIPERA MEDELLIN , Colombia";6,245179994;-75,60321004
"CL 65 98 45 MEDELLIN , Colombia";6,285459351;-75,60665905
