"address","lat","long"
"CL 40 A 80 B 21 MEDELLIN , Colombia",6.2481699866467,-75.6007699834186
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"TR 15 DG 79 120 EDIFICIO TORRES DE AVIÑON II MEDELLIN , Colombia",6.22052853659414,-75.6011183238299
"CR 74 53 55 URBANIZACION NUEVO MUNDO MEDELLIN , Colombia",6.26354000822806,-75.5884699596038
"CR 85 D 53 20 CONJUNTO RESIDENCIAL Y COMERCIAL PUNTA LUNA PH MEDELLIN , Colombia",6.26918999770153,-75.6004499623554
"CL 41 88 81 UNIDAD RESIDENCIAL TORRES DE AMERICA MEDELLIN , Colombia",6.24993001867549,-75.608270026561
"CL 63 80 A 126 EDIFICIO MIRADOR DE LA 80 MEDELLIN , Colombia",6.27358001948967,-75.5952800044768
"CR 29 16 201 MEDELLIN , Colombia",6.21706998265212,-75.5596200356072
"CL 43 77 43 MEDELLIN , Colombia",6.24925714613062,-75.5962965068324
"CL 20 A 77 15 URBANIZACION BELEN AVENIDA MEDELLIN , Colombia",6.22492998662635,-75.5980700047678
"CL 76 SUR 46 22 URBANIZACION VIGO APARTAMENTOS SABANETA , Colombia",6.15040833127399,-75.6204761455571
"CL 77 AC 75 165 CONJUNTO RESIDENCIAL FUENTE AZUL PH MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CL 2 79 35 UNIDAD MIRADOR DE LA MOTA MEDELLIN , Colombia",6.21242455104764,-75.6006360393083
"CR 76 53 90 URBANIZACION FUENTE DE COLORES MEDELLIN , Colombia",6.26406999596584,-75.5892400050486
"CL 65 80 A 95 CONJUNTO RESIDENCIAL 80 AVENIDA PH MEDELLIN , Colombia",6.27442001191639,-75.5947399584552
"CL 80 SUR 47 C 61 EDIFICIO BALCONES DE LA HOLANDA PH SABANETA , Colombia",6.14796700531682,-75.6266108557231
"CL 63 80 A 40 MEDELLIN , Colombia",6.27349279409935,-75.5939096899897
"CL 63 80 A 126 MIRADOR DE LA 80 MEDELLIN , Colombia",6.27358001948967,-75.5952800044768
"CL 63 80 A 40 UNIDAD RESIDENCIAL CRUCERO DE LA 80 MEDELLIN , Colombia",6.27349279409935,-75.5939096899897
"CL 33 C 88 A 93 CONJUNTO LAURELES CAMPESTRE ETAPA  PARQUE CAMP MEDELLIN , Colombia",6.24163606840476,-75.6135063489757
